task,algorithm,seed,interactions,mean_max_q,signed_bias,positive_bias,mean_absolute_q_error,goal_success,path_steps,collisions
diagnostic,EQLBPW,1,4760,0.2124590426683426,0.2124590426683426,0.2124590426683426,0.1625129096210003,,,
diagnostic,EQLBPW,1,4770,0.20852315425872803,0.20852315425872803,0.20852315425872803,0.16240419633686543,,,
diagnostic,EQLBPW,1,4780,0.20071086287498474,0.20071086287498474,0.20071086287498474,0.16137794964015484,,,
diagnostic,EQLBPW,1,4790,0.18870329856872559,0.18870329856872559,0.18870329856872559,0.1576770581305027,,,
diagnostic,EQLBPW,1,4800,0.17604193091392517,0.17604193091392517,0.17604193091392517,0.15268206410109997,,,
diagnostic,EQLBPW,1,4810,0.17093513906002045,0.17093513906002045,0.17093513906002045,0.1513703651726246,,,
diagnostic,EQLBPW,1,4820,0.1750360131263733,0.1750360131263733,0.1750360131263733,0.15379477106034756,,,
diagnostic,EQLBPW,1,4830,0.17890167236328125,0.17890167236328125,0.17890167236328125,0.15421513095498085,,,
diagnostic,EQLBPW,1,4840,0.1750713735818863,0.1750713735818863,0.1750713735818863,0.15136518701910973,,,
diagnostic,EQLBPW,1,4850,0.17016898095607758,0.17016898095607758,0.17016898095607758,0.14634181931614876,,,
diagnostic,EQLBPW,1,4860,0.1701478809118271,0.1701478809118271,0.1701478809118271,0.14640599116683006,,,
diagnostic,EQLBPW,1,4870,0.16513372957706451,0.16513372957706451,0.16513372957706451,0.1404305249452591,,,
diagnostic,EQLBPW,1,4880,0.16063188016414642,0.16063188016414642,0.16063188016414642,0.13344191573560238,,,
diagnostic,EQLBPW,1,4890,0.15823321044445038,0.15823321044445038,0.15823321044445038,0.13031744211912155,,,
diagnostic,EQLBPW,1,4900,0.15841946005821228,0.15841946005821228,0.15841946005821228,0.1289106346666813,,,
diagnostic,EQLBPW,1,4910,0.15387122333049774,0.15387122333049774,0.15387122333049774,0.12331914529204369,,,
diagnostic,EQLBPW,1,4920,0.1470436155796051,0.1470436155796051,0.1470436155796051,0.12124313600361347,,,
diagnostic,EQLBPW,1,4930,0.14783507585525513,0.14783507585525513,0.14783507585525513,0.12142994627356529,,,
diagnostic,EQLBPW,1,4940,0.14780180156230927,0.14780180156230927,0.14780180156230927,0.1212500836700201,,,
diagnostic,EQLBPW,1,4950,0.14524029195308685,0.14524029195308685,0.14524029195308685,0.11814823932945728,,,
diagnostic,EQLBPW,1,4960,0.1396656185388565,0.1396656185388565,0.1396656185388565,0.11310249753296375,,,
diagnostic,EQLBPW,1,4970,0.14161595702171326,0.14161595702171326,0.14161595702171326,0.10973871685564518,,,
diagnostic,EQLBPW,1,4980,0.14804629981517792,0.14804629981517792,0.14804629981517792,0.11061340756714344,,,
diagnostic,EQLBPW,1,4990,0.14962495863437653,0.14962495863437653,0.14962495863437653,0.11228676699101925,,,
diagnostic,EQLBPW,1,5000,0.14938445389270782,0.14938445389270782,0.14938445389270782,0.11271250061690807,,,
diagnostic,QLBPW,1,0,0.0,0.0,0.0,0.0,,,
diagnostic,QLBPW,1,10,0.012737940642493263,0.012737940642493263,0.012737940642493263,0.17996829953516807,,,
diagnostic,QLBPW,1,20,0.330841349696626,0.330841349696626,0.330841349696626,0.23163769410666868,,,
diagnostic,QLBPW,1,30,0.6538147998454507,0.6538147998454507,0.6538147998454507,0.34747642495287484,,,
diagnostic,QLBPW,1,40,0.5290341961151974,0.5290341961151974,0.5290341961151974,0.3269266690248477,,,
diagnostic,QLBPW,1,50,0.44475657869649887,0.44475657869649887,0.44475657869649887,0.29680991407045965,,,
diagnostic,QLBPW,1,60,0.6099257265462282,0.6099257265462282,0.6099257265462282,0.3843628308481503,,,
diagnostic,QLBPW,1,70,0.5597847999441269,0.5597847999441269,0.5597847999441269,0.3468399982734716,,,
diagnostic,QLBPW,1,80,0.7276928009492619,0.7276928009492619,0.7276928009492619,0.5135451906327767,,,
diagnostic,QLBPW,1,90,0.9392750928730189,0.9392750928730189,0.9392750928730189,0.6744565017164492,,,
diagnostic,QLBPW,1,100,1.3140513580514317,1.3140513580514317,1.3140513580514317,0.9039720952377576,,,
diagnostic,QLBPW,1,110,1.203442284321251,1.203442284321251,1.203442284321251,1.0774192183615825,,,
diagnostic,QLBPW,1,120,1.6422394929172002,1.6422394929172002,1.6422394929172002,1.2443187305686558,,,
diagnostic,QLBPW,1,130,1.8506104637897922,1.8506104637897922,1.8506104637897922,1.3922196747325615,,,
diagnostic,QLBPW,1,140,1.8506104637897922,1.8506104637897922,1.8506104637897922,1.5596843624174717,,,
diagnostic,QLBPW,1,150,1.8506104637897922,1.8506104637897922,1.8506104637897922,1.6236677427475883,,,
diagnostic,QLBPW,1,160,1.785780517396067,1.785780517396067,1.785780517396067,1.5868955165287741,,,
diagnostic,QLBPW,1,170,2.198301384220415,2.198301384220415,2.198301384220415,1.7271477702350229,,,
diagnostic,QLBPW,1,180,2.096011690226292,2.096011690226292,2.096011690226292,1.8363786648482108,,,
diagnostic,QLBPW,1,190,1.9581081645587095,1.9581081645587095,1.9581081645587095,1.7563674878242863,,,
diagnostic,QLBPW,1,200,2.034861597824056,2.034861597824056,2.034861597824056,1.7713374656510936,,,
diagnostic,QLBPW,1,210,1.9670529621429287,1.9670529621429287,1.9670529621429287,1.6935063636665326,,,
diagnostic,QLBPW,1,220,1.8929569136948676,1.8929569136948676,1.8929569136948676,1.5835540174081497,,,
diagnostic,QLBPW,1,230,1.8096406153974232,1.8096406153974232,1.8096406153974232,1.5954544700392095,,,
diagnostic,QLBPW,1,240,2.1445000008968553,2.1445000008968553,2.1445000008968553,1.8465660247942735,,,
diagnostic,QLBPW,1,250,2.2896936345774392,2.2896936345774392,2.2896936345774392,1.9015473759325174,,,
diagnostic,QLBPW,1,260,2.489566693197467,2.489566693197467,2.489566693197467,1.9146482047440188,,,
diagnostic,QLBPW,1,270,2.489667210095704,2.489667210095704,2.489667210095704,1.934151165556941,,,
diagnostic,QLBPW,1,280,2.6861732738964545,2.6861732738964545,2.6861732738964545,2.1752699305108987,,,
diagnostic,QLBPW,1,290,2.8020836161871707,2.8020836161871707,2.8020836161871707,2.406500424332204,,,
diagnostic,QLBPW,1,300,2.8020836161871707,2.8020836161871707,2.8020836161871707,2.3541694976326153,,,
diagnostic,QLBPW,1,310,2.802112733892684,2.802112733892684,2.802112733892684,2.264641557678882,,,
diagnostic,QLBPW,1,320,2.7587300592558277,2.7587300592558277,2.7587300592558277,2.3277543820644415,,,
diagnostic,QLBPW,1,330,2.7587300592558277,2.7587300592558277,2.7587300592558277,2.5851744363659463,,,
diagnostic,QLBPW,1,340,2.566558965420261,2.566558965420261,2.566558965420261,2.4005042386338697,,,
diagnostic,QLBPW,1,350,2.9100719333431524,2.9100719333431524,2.9100719333431524,2.550013574730391,,,
diagnostic,QLBPW,1,360,3.009137908987369,3.009137908987369,3.009137908987369,2.6155542640004077,,,
diagnostic,QLBPW,1,370,2.906475446183181,2.906475446183181,2.906475446183181,2.6216372827099645,,,
diagnostic,QLBPW,1,380,2.816284696665837,2.816284696665837,2.816284696665837,2.670458278825862,,,
diagnostic,QLBPW,1,390,3.2581227082282656,3.2581227082282656,3.2581227082282656,2.7652107547741105,,,
diagnostic,QLBPW,1,400,3.032778291859899,3.032778291859899,3.032778291859899,2.836587813617105,,,
diagnostic,QLBPW,1,410,3.1116227405377908,3.1116227405377908,3.1116227405377908,2.803791009674034,,,
diagnostic,QLBPW,1,420,3.0153540444687184,3.0153540444687184,3.0153540444687184,2.7499739349498027,,,
diagnostic,QLBPW,1,430,2.8987693920061597,2.8987693920061597,2.8987693920061597,2.69540207455704,,,
diagnostic,QLBPW,1,440,2.8519444612194675,2.8519444612194675,2.8519444612194675,2.6716845971389014,,,
diagnostic,QLBPW,1,450,2.97674315755211,2.97674315755211,2.97674315755211,2.734724647199653,,,
diagnostic,QLBPW,1,460,2.9147356389901615,2.9147356389901615,2.9147356389901615,2.6475890564357174,,,
diagnostic,QLBPW,1,470,3.2168897513247963,3.2168897513247963,3.2168897513247963,2.7458233493120474,,,
diagnostic,QLBPW,1,480,3.6063509899621353,3.6063509899621353,3.6063509899621353,2.981778490983987,,,
diagnostic,QLBPW,1,490,4.3696670077898565,4.3696670077898565,4.3696670077898565,3.307508089781204,,,
diagnostic,QLBPW,1,500,4.122690613273155,4.122690613273155,4.122690613273155,3.4198974892838834,,,
diagnostic,QLBPW,1,510,3.8837369093200715,3.8837369093200715,3.8837369093200715,3.5571728281047283,,,
diagnostic,QLBPW,1,520,4.182418189454614,4.182418189454614,4.182418189454614,3.7632829816191977,,,
diagnostic,QLBPW,1,530,4.027234641014821,4.027234641014821,4.027234641014821,3.6481592404785843,,,
diagnostic,QLBPW,1,540,4.027234641014821,4.027234641014821,4.027234641014821,3.639645023343297,,,
diagnostic,QLBPW,1,550,4.064555445091725,4.064555445091725,4.064555445091725,3.6496835159555063,,,
diagnostic,QLBPW,1,560,4.1437225164097375,4.1437225164097375,4.1437225164097375,3.749443185083541,,,
diagnostic,QLBPW,1,570,4.066526010673106,4.066526010673106,4.066526010673106,3.798010978534193,,,
diagnostic,QLBPW,1,580,4.64052675715708,4.64052675715708,4.64052675715708,4.0146659397683795,,,
diagnostic,QLBPW,1,590,5.279639148446325,5.279639148446325,5.279639148446325,4.26317842683498,,,
diagnostic,QLBPW,1,600,5.374988554803242,5.374988554803242,5.374988554803242,4.566502535512614,,,
diagnostic,QLBPW,1,610,5.498569273363763,5.498569273363763,5.498569273363763,4.933964112333493,,,
diagnostic,QLBPW,1,620,5.536085595499304,5.536085595499304,5.536085595499304,4.99519713315706,,,
diagnostic,QLBPW,1,630,5.534790715692627,5.534790715692627,5.534790715692627,5.03579244484134,,,
diagnostic,QLBPW,1,640,5.560275532267898,5.560275532267898,5.560275532267898,5.069035996683526,,,
diagnostic,QLBPW,1,650,5.365176039700826,5.365176039700826,5.365176039700826,5.055555504384435,,,
diagnostic,QLBPW,1,660,5.419514393299378,5.419514393299378,5.419514393299378,5.082393907819355,,,
diagnostic,QLBPW,1,670,5.1157193578534965,5.1157193578534965,5.1157193578534965,5.022839367868809,,,
diagnostic,QLBPW,1,680,5.112261424994744,5.112261424994744,5.112261424994744,4.908088898935398,,,
diagnostic,QLBPW,1,690,5.374083887783255,5.374083887783255,5.374083887783255,4.970595103287108,,,
diagnostic,QLBPW,1,700,5.588104354628721,5.588104354628721,5.588104354628721,5.026371431131524,,,
diagnostic,QLBPW,1,710,5.586891415427644,5.586891415427644,5.586891415427644,5.06203944445247,,,
diagnostic,QLBPW,1,720,5.586891415427644,5.586891415427644,5.586891415427644,5.242109679692778,,,
diagnostic,QLBPW,1,730,5.324013377242145,5.324013377242145,5.324013377242145,5.198805785325213,,,
diagnostic,QLBPW,1,740,5.4308800630444365,5.4308800630444365,5.4308800630444365,5.258900524125662,,,
diagnostic,QLBPW,1,750,5.683843233466695,5.683843233466695,5.683843233466695,5.402865981857483,,,
diagnostic,QLBPW,1,760,5.799496191309035,5.799496191309035,5.799496191309035,5.476014736174811,,,
diagnostic,QLBPW,1,770,5.868592729887264,5.868592729887264,5.868592729887264,5.3494817325354695,,,
diagnostic,QLBPW,1,780,5.781387442794568,5.781387442794568,5.781387442794568,5.472980840981963,,,
diagnostic,QLBPW,1,790,5.419699849016996,5.419699849016996,5.419699849016996,5.28109046481372,,,
diagnostic,QLBPW,1,800,5.741771327412811,5.741771327412811,5.741771327412811,5.282350128755998,,,
diagnostic,QLBPW,1,810,5.869825701442817,5.869825701442817,5.869825701442817,5.399171222779476,,,
diagnostic,QLBPW,1,820,5.9823417375410575,5.9823417375410575,5.9823417375410575,5.583804713108248,,,
diagnostic,QLBPW,1,830,6.135369290684526,6.135369290684526,6.135369290684526,5.716728115996765,,,
diagnostic,QLBPW,1,840,6.135369290684526,6.135369290684526,6.135369290684526,5.810717855094584,,,
diagnostic,QLBPW,1,850,6.034356413101836,6.034356413101836,6.034356413101836,5.577667206886178,,,
diagnostic,QLBPW,1,860,6.034356413101836,6.034356413101836,6.034356413101836,5.609213705300169,,,
diagnostic,QLBPW,1,870,5.532924445915905,5.532924445915905,5.532924445915905,5.375991505445327,,,
diagnostic,QLBPW,1,880,5.429755978214061,5.429755978214061,5.429755978214061,5.246710411690101,,,
diagnostic,QLBPW,1,890,5.5491276131878156,5.5491276131878156,5.5491276131878156,5.143208407666686,,,
diagnostic,QLBPW,1,900,5.5491276131878156,5.5491276131878156,5.5491276131878156,5.227298725081216,,,
diagnostic,QLBPW,1,910,5.5491276131878156,5.5491276131878156,5.5491276131878156,5.192632460108033,,,
diagnostic,QLBPW,1,920,5.53342609389778,5.53342609389778,5.53342609389778,5.371429109747388,,,
diagnostic,QLBPW,1,930,5.56883739768988,5.56883739768988,5.56883739768988,5.481675335021405,,,
diagnostic,QLBPW,1,940,5.847178971707008,5.847178971707008,5.847178971707008,5.561679889922042,,,
diagnostic,QLBPW,1,950,6.020487798535188,6.020487798535188,6.020487798535188,5.695790608415036,,,
diagnostic,QLBPW,1,960,6.020487798535188,6.020487798535188,6.020487798535188,5.742656587212832,,,
diagnostic,QLBPW,1,970,5.926293196957204,5.926293196957204,5.926293196957204,5.620494196658202,,,
diagnostic,QLBPW,1,980,5.926293196957204,5.926293196957204,5.926293196957204,5.585688260489163,,,
diagnostic,QLBPW,1,990,5.692341412862143,5.692341412862143,5.692341412862143,5.4664366178176085,,,
diagnostic,QLBPW,1,1000,5.3626632738826965,5.3626632738826965,5.3626632738826965,5.227365596279975,,,
diagnostic,QLBPW,1,1010,5.281302505975757,5.281302505975757,5.281302505975757,5.051403794055424,,,
diagnostic,QLBPW,1,1020,5.478976774563007,5.478976774563007,5.478976774563007,5.161286136813668,,,
diagnostic,QLBPW,1,1030,5.402691295459348,5.402691295459348,5.402691295459348,5.1171864793375645,,,
diagnostic,QLBPW,1,1040,5.343992931939046,5.343992931939046,5.343992931939046,5.0583754457467425,,,
diagnostic,QLBPW,1,1050,5.139424719423474,5.139424719423474,5.139424719423474,4.8989020464852535,,,
diagnostic,QLBPW,1,1060,5.30172701166259,5.30172701166259,5.30172701166259,4.883276536829069,,,
diagnostic,QLBPW,1,1070,5.26088584709647,5.26088584709647,5.26088584709647,4.882279009633821,,,
diagnostic,QLBPW,1,1080,5.5927093243132155,5.5927093243132155,5.5927093243132155,4.948007623573924,,,
diagnostic,QLBPW,1,1090,5.738210909750418,5.738210909750418,5.738210909750418,5.139694881125901,,,
diagnostic,QLBPW,1,1100,5.609634317171521,5.609634317171521,5.609634317171521,5.247406174924906,,,
diagnostic,QLBPW,1,1110,5.287799656937626,5.287799656937626,5.287799656937626,5.134241420420611,,,
diagnostic,QLBPW,1,1120,5.193649117513007,5.193649117513007,5.193649117513007,4.974037272270886,,,
diagnostic,QLBPW,1,1130,5.1382713224078564,5.1382713224078564,5.1382713224078564,4.851109562058,,,
diagnostic,QLBPW,1,1140,5.680692957926402,5.680692957926402,5.680692957926402,5.008245663049104,,,
diagnostic,QLBPW,1,1150,6.404315726772865,6.404315726772865,6.404315726772865,5.342245875327471,,,
diagnostic,QLBPW,1,1160,6.408523532714334,6.408523532714334,6.408523532714334,5.6513883227869,,,
diagnostic,QLBPW,1,1170,6.412700919181223,6.412700919181223,6.412700919181223,5.985110130039562,,,
diagnostic,QLBPW,1,1180,6.273343531094904,6.273343531094904,6.273343531094904,6.077386463476821,,,
diagnostic,QLBPW,1,1190,6.062780582752414,6.062780582752414,6.062780582752414,5.84159851795969,,,
diagnostic,QLBPW,1,1200,6.094092031489873,6.094092031489873,6.094092031489873,5.751252116732122,,,
diagnostic,QLBPW,1,1210,5.927707671011581,5.927707671011581,5.927707671011581,5.6286092192605235,,,
diagnostic,QLBPW,1,1220,5.835590244758672,5.835590244758672,5.835590244758672,5.505841488958592,,,
diagnostic,QLBPW,1,1230,5.687288404266869,5.687288404266869,5.687288404266869,5.418177695192138,,,
diagnostic,QLBPW,1,1240,5.4697853389861,5.4697853389861,5.4697853389861,5.219094565362518,,,
diagnostic,QLBPW,1,1250,5.4697853389861,5.4697853389861,5.4697853389861,5.3001048546910114,,,
diagnostic,QLBPW,1,1260,5.502445676654692,5.502445676654692,5.502445676654692,5.3449260033331765,,,
diagnostic,QLBPW,1,1270,5.831866179911137,5.831866179911137,5.831866179911137,5.351862126557153,,,
diagnostic,QLBPW,1,1280,5.724327628339402,5.724327628339402,5.724327628339402,5.2566263306097065,,,
diagnostic,QLBPW,1,1290,5.640370984343599,5.640370984343599,5.640370984343599,5.32538702928494,,,
diagnostic,QLBPW,1,1300,5.478682304768246,5.478682304768246,5.478682304768246,5.282572329396843,,,
diagnostic,QLBPW,1,1310,5.448246294472752,5.448246294472752,5.448246294472752,5.209816466926065,,,
diagnostic,QLBPW,1,1320,5.431011328853801,5.431011328853801,5.431011328853801,5.000539219246705,,,
diagnostic,QLBPW,1,1330,5.431011328853801,5.431011328853801,5.431011328853801,5.125473091483452,,,
diagnostic,QLBPW,1,1340,5.47631807149055,5.47631807149055,5.47631807149055,5.022225028644117,,,
diagnostic,QLBPW,1,1350,5.604262718502707,5.604262718502707,5.604262718502707,5.2089074077213855,,,
diagnostic,QLBPW,1,1360,5.757354273857042,5.757354273857042,5.757354273857042,5.406728160776691,,,
diagnostic,QLBPW,1,1370,5.786991015467667,5.786991015467667,5.786991015467667,5.438223222061546,,,
diagnostic,QLBPW,1,1380,5.902059926423307,5.902059926423307,5.902059926423307,5.468955054917857,,,
diagnostic,QLBPW,1,1390,5.576482380625504,5.576482380625504,5.576482380625504,5.345174199203969,,,
diagnostic,QLBPW,1,1400,5.488090215019875,5.488090215019875,5.488090215019875,5.198348813077342,,,
diagnostic,QLBPW,1,1410,5.611652865192777,5.611652865192777,5.611652865192777,5.134730566946555,,,
diagnostic,QLBPW,1,1420,5.964208280909524,5.964208280909524,5.964208280909524,5.3023404042198035,,,
diagnostic,QLBPW,1,1430,5.974737457803759,5.974737457803759,5.974737457803759,5.566405490987481,,,
diagnostic,QLBPW,1,1440,5.850158469993786,5.850158469993786,5.850158469993786,5.507729671047388,,,
diagnostic,QLBPW,1,1450,5.766351530342747,5.766351530342747,5.766351530342747,5.392020217927644,,,
diagnostic,QLBPW,1,1460,5.691868119510651,5.691868119510651,5.691868119510651,5.305381665798659,,,
diagnostic,QLBPW,1,1470,5.463163178579237,5.463163178579237,5.463163178579237,5.168485805748402,,,
diagnostic,QLBPW,1,1480,5.357897003116497,5.357897003116497,5.357897003116497,5.0701103675227674,,,
diagnostic,QLBPW,1,1490,5.217987789784697,5.217987789784697,5.217987789784697,5.122508489194744,,,
diagnostic,QLBPW,1,1500,5.479563851669373,5.479563851669373,5.479563851669373,5.199455526243417,,,
diagnostic,QLBPW,1,1510,6.326377144896479,6.326377144896479,6.326377144896479,5.453870210985022,,,
diagnostic,QLBPW,1,1520,6.484280159905657,6.484280159905657,6.484280159905657,5.6696055290317755,,,
diagnostic,QLBPW,1,1530,6.405372396421461,6.405372396421461,6.405372396421461,5.973635469753127,,,
diagnostic,QLBPW,1,1540,6.731667104900706,6.731667104900706,6.731667104900706,6.206106403658811,,,
diagnostic,QLBPW,1,1550,6.6794083941568685,6.6794083941568685,6.6794083941568685,6.293846164309825,,,
diagnostic,QLBPW,1,1560,6.6794083941568685,6.6794083941568685,6.6794083941568685,6.447545791207953,,,
diagnostic,QLBPW,1,1570,6.6794083941568685,6.6794083941568685,6.6794083941568685,6.440235334856467,,,
diagnostic,QLBPW,1,1580,6.584581954944396,6.584581954944396,6.584581954944396,6.336710663088857,,,
diagnostic,QLBPW,1,1590,6.6804354545892615,6.6804354545892615,6.6804354545892615,6.338799512790505,,,
diagnostic,QLBPW,1,1600,6.680535872754803,6.680535872754803,6.680535872754803,6.4543101486730805,,,
diagnostic,QLBPW,1,1610,6.610983579817044,6.610983579817044,6.610983579817044,6.4542320020640265,,,
diagnostic,QLBPW,1,1620,6.702279528173035,6.702279528173035,6.702279528173035,6.368389925410974,,,
diagnostic,QLBPW,1,1630,6.702279528173035,6.702279528173035,6.702279528173035,6.312796119255775,,,
diagnostic,QLBPW,1,1640,6.798918156432458,6.798918156432458,6.798918156432458,6.3959352896729715,,,
diagnostic,QLBPW,1,1650,6.505181067689127,6.505181067689127,6.505181067689127,6.19965587433982,,,
diagnostic,QLBPW,1,1660,6.37614209467996,6.37614209467996,6.37614209467996,6.103896612319833,,,
diagnostic,QLBPW,1,1670,6.661763937820959,6.661763937820959,6.661763937820959,6.342446984903191,,,
diagnostic,QLBPW,1,1680,6.369843053890524,6.369843053890524,6.369843053890524,6.237678029669822,,,
diagnostic,QLBPW,1,1690,6.181813907162826,6.181813907162826,6.181813907162826,6.07016029046913,,,
diagnostic,QLBPW,1,1700,6.283969284413165,6.283969284413165,6.283969284413165,6.050880694342927,,,
diagnostic,QLBPW,1,1710,6.082486849551582,6.082486849551582,6.082486849551582,5.953745354717627,,,
diagnostic,QLBPW,1,1720,5.984285733900606,5.984285733900606,5.984285733900606,5.821137159347832,,,
diagnostic,QLBPW,1,1730,6.080789742497558,6.080789742497558,6.080789742497558,5.777036431713029,,,
diagnostic,QLBPW,1,1740,6.202509183652936,6.202509183652936,6.202509183652936,5.867493649361217,,,
diagnostic,QLBPW,1,1750,6.377323591320396,6.377323591320396,6.377323591320396,5.787126053671299,,,
diagnostic,QLBPW,1,1760,6.257770491999524,6.257770491999524,6.257770491999524,5.793143396127154,,,
diagnostic,QLBPW,1,1770,6.133411743185571,6.133411743185571,6.133411743185571,5.803044012644708,,,
diagnostic,QLBPW,1,1780,6.243476260717972,6.243476260717972,6.243476260717972,5.807871180929039,,,
diagnostic,QLBPW,1,1790,7.283230932772929,7.283230932772929,7.283230932772929,6.157380693378704,,,
diagnostic,QLBPW,1,1800,7.0716544050312935,7.0716544050312935,7.0716544050312935,6.261704818219517,,,
diagnostic,QLBPW,1,1810,6.866997979393569,6.866997979393569,6.866997979393569,6.267860180348894,,,
diagnostic,QLBPW,1,1820,6.31351872590221,6.31351872590221,6.31351872590221,6.153217111498508,,,
diagnostic,QLBPW,1,1830,6.243661185408031,6.243661185408031,6.243661185408031,6.094497129070119,,,
diagnostic,QLBPW,1,1840,6.405014501860086,6.405014501860086,6.405014501860086,6.0737198390230045,,,
diagnostic,QLBPW,1,1850,6.708202713267041,6.708202713267041,6.708202713267041,6.199032200663285,,,
diagnostic,QLBPW,1,1860,6.822476497530095,6.822476497530095,6.822476497530095,6.286369176999139,,,
diagnostic,QLBPW,1,1870,6.964015129411956,6.964015129411956,6.964015129411956,6.385938513207615,,,
diagnostic,QLBPW,1,1880,6.740196959390778,6.740196959390778,6.740196959390778,6.4616366752204755,,,
diagnostic,QLBPW,1,1890,6.518903388567503,6.518903388567503,6.518903388567503,6.3637612442608855,,,
diagnostic,QLBPW,1,1900,6.489773505138944,6.489773505138944,6.489773505138944,6.398204706219422,,,
diagnostic,QLBPW,1,1910,6.445729869792809,6.445729869792809,6.445729869792809,6.214933557320816,,,
diagnostic,QLBPW,1,1920,6.520199370727547,6.520199370727547,6.520199370727547,6.173557441015728,,,
diagnostic,QLBPW,1,1930,6.650844353936737,6.650844353936737,6.650844353936737,6.344889844213322,,,
diagnostic,QLBPW,1,1940,6.759589406363165,6.759589406363165,6.759589406363165,6.36371805641012,,,
diagnostic,QLBPW,1,1950,6.6011376879625425,6.6011376879625425,6.6011376879625425,6.369966556084057,,,
diagnostic,QLBPW,1,1960,6.499205317954292,6.499205317954292,6.499205317954292,6.303488590805992,,,
diagnostic,QLBPW,1,1970,6.437116726472116,6.437116726472116,6.437116726472116,6.164764835448606,,,
diagnostic,QLBPW,1,1980,6.479550480178967,6.479550480178967,6.479550480178967,6.193484301176636,,,
diagnostic,QLBPW,1,1990,6.380235256154027,6.380235256154027,6.380235256154027,6.127981088555608,,,
diagnostic,QLBPW,1,2000,6.536130096184575,6.536130096184575,6.536130096184575,6.276832281384354,,,
diagnostic,QLBPW,1,2010,6.494949594638451,6.494949594638451,6.494949594638451,6.334687486720668,,,
diagnostic,QLBPW,1,2020,6.221841906657922,6.221841906657922,6.221841906657922,6.133355827104189,,,
diagnostic,QLBPW,1,2030,6.003211904810664,6.003211904810664,6.003211904810664,5.817178033547149,,,
diagnostic,QLBPW,1,2040,5.91779003068015,5.91779003068015,5.91779003068015,5.614803059513344,,,
diagnostic,QLBPW,1,2050,5.780797338816637,5.780797338816637,5.780797338816637,5.361221911399618,,,
diagnostic,QLBPW,1,2060,5.534262943389775,5.534262943389775,5.534262943389775,5.185371027604295,,,
diagnostic,QLBPW,1,2070,5.4847423586768045,5.4847423586768045,5.4847423586768045,5.09545839226576,,,
diagnostic,QLBPW,1,2080,5.32607733966946,5.32607733966946,5.32607733966946,5.0000022850466515,,,
diagnostic,QLBPW,1,2090,5.399761018929477,5.399761018929477,5.399761018929477,5.143723497129258,,,
diagnostic,QLBPW,1,2100,5.564453412449094,5.564453412449094,5.564453412449094,5.232999657800539,,,
diagnostic,QLBPW,1,2110,5.682457396809054,5.682457396809054,5.682457396809054,5.27777498062171,,,
diagnostic,QLBPW,1,2120,5.746572226384608,5.746572226384608,5.746572226384608,5.306914233095985,,,
diagnostic,QLBPW,1,2130,5.6567682582413354,5.6567682582413354,5.6567682582413354,5.471692158805324,,,
diagnostic,QLBPW,1,2140,6.1356430943767934,6.1356430943767934,6.1356430943767934,5.586805722215881,,,
diagnostic,QLBPW,1,2150,6.8248885166952515,6.8248885166952515,6.8248885166952515,5.746138796009246,,,
diagnostic,QLBPW,1,2160,6.585199986038501,6.585199986038501,6.585199986038501,5.79938298969233,,,
diagnostic,QLBPW,1,2170,6.276456205344969,6.276456205344969,6.276456205344969,5.857511535739384,,,
diagnostic,QLBPW,1,2180,6.195177111735381,6.195177111735381,6.195177111735381,5.823439434625293,,,
diagnostic,QLBPW,1,2190,6.149800684061186,6.149800684061186,6.149800684061186,5.9209330062107925,,,
diagnostic,QLBPW,1,2200,6.267418031288273,6.267418031288273,6.267418031288273,5.993321928344435,,,
diagnostic,QLBPW,1,2210,6.242549753374761,6.242549753374761,6.242549753374761,5.96425206756042,,,
diagnostic,QLBPW,1,2220,6.340622712167225,6.340622712167225,6.340622712167225,5.986226430281024,,,
diagnostic,QLBPW,1,2230,6.3116713253534185,6.3116713253534185,6.3116713253534185,6.0174718445734445,,,
diagnostic,QLBPW,1,2240,6.772630598396446,6.772630598396446,6.772630598396446,6.11586622062496,,,
diagnostic,QLBPW,1,2250,6.60057993481885,6.60057993481885,6.60057993481885,6.155339390349907,,,
diagnostic,QLBPW,1,2260,6.793329751982341,6.793329751982341,6.793329751982341,6.261027853491926,,,
diagnostic,QLBPW,1,2270,6.644580985931945,6.644580985931945,6.644580985931945,6.144513156773551,,,
diagnostic,QLBPW,1,2280,6.309672690495437,6.309672690495437,6.309672690495437,5.972740616959626,,,
diagnostic,QLBPW,1,2290,6.20157266279355,6.20157266279355,6.20157266279355,5.929788865455134,,,
diagnostic,QLBPW,1,2300,6.20157266279355,6.20157266279355,6.20157266279355,5.862968840590371,,,
diagnostic,QLBPW,1,2310,5.96356581322617,5.96356581322617,5.96356581322617,5.7200470980349305,,,
diagnostic,QLBPW,1,2320,6.1688367272742335,6.1688367272742335,6.1688367272742335,5.742299287985192,,,
diagnostic,QLBPW,1,2330,5.8286028009325594,5.8286028009325594,5.8286028009325594,5.580102433135211,,,
diagnostic,QLBPW,1,2340,6.066211926477389,6.066211926477389,6.066211926477389,5.627796832004212,,,
diagnostic,QLBPW,1,2350,6.0707634546600575,6.0707634546600575,6.0707634546600575,5.804361174796301,,,
diagnostic,QLBPW,1,2360,6.270398849472571,6.270398849472571,6.270398849472571,5.9685888100290905,,,
diagnostic,QLBPW,1,2370,6.401065571690774,6.401065571690774,6.401065571690774,5.989143910138954,,,
